dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
9/2/2020,2,9,2020,702,3,Kuwait,KW,KWT,4207077,Asia,198.26116803
9/1/2020,1,9,2020,473,1,Kuwait,KW,KWT,4207077,Asia,196.85876916
8/31/2020,31,8,2020,412,2,Kuwait,KW,KWT,4207077,Asia,200.40042053
8/30/2020,30,8,2020,646,3,Kuwait,KW,KWT,4207077,Asia,202.68228987
8/29/2020,29,8,2020,633,3,Kuwait,KW,KWT,4207077,Asia,199.49718058
8/28/2020,28,8,2020,674,1,Kuwait,KW,KWT,4207077,Asia,201.06596575
8/27/2020,27,8,2020,698,2,Kuwait,KW,KWT,4207077,Asia,201.7077415
8/26/2020,26,8,2020,613,1,Kuwait,KW,KWT,4207077,Asia,202.15936148
8/25/2020,25,8,2020,432,3,Kuwait,KW,KWT,4207077,Asia,203.46668245
8/24/2020,24,8,2020,571,2,Kuwait,KW,KWT,4207077,Asia,209.52789787
8/23/2020,23,8,2020,688,2,Kuwait,KW,KWT,4207077,Asia,208.17303795
8/22/2020,22,8,2020,502,2,Kuwait,KW,KWT,4207077,Asia,203.03883195
8/21/2020,21,8,2020,622,2,Kuwait,KW,KWT,4207077,Asia,207.31733695
8/20/2020,20,8,2020,675,2,Kuwait,KW,KWT,4207077,Asia,207.26979801
8/19/2020,19,8,2020,643,3,Kuwait,KW,KWT,4207077,Asia,206.69933068
8/18/2020,18,8,2020,622,1,Kuwait,KW,KWT,4207077,Asia,202.70605934
8/17/2020,17,8,2020,508,3,Kuwait,KW,KWT,4207077,Asia,197.14400283
8/16/2020,16,8,2020,512,4,Kuwait,KW,KWT,4207077,Asia,196.07437658
8/15/2020,15,8,2020,699,5,Kuwait,KW,KWT,4207077,Asia,195.57521766
8/14/2020,14,8,2020,701,0,Kuwait,KW,KWT,4207077,Asia,189.13369068
8/13/2020,13,8,2020,717,3,Kuwait,KW,KWT,4207077,Asia,187.35098026
8/12/2020,12,8,2020,668,4,Kuwait,KW,KWT,4207077,Asia,188.23045074
8/11/2020,11,8,2020,687,4,Kuwait,KW,KWT,4207077,Asia,190.65493691
8/10/2020,10,8,2020,514,4,Kuwait,KW,KWT,4207077,Asia,188.72960966
8/9/2020,9,8,2020,472,3,Kuwait,KW,KWT,4207077,Asia,187.54113604
8/8/2020,8,8,2020,682,2,Kuwait,KW,KWT,4207077,Asia,192.58026416
8/7/2020,7,8,2020,620,1,Kuwait,KW,KWT,4207077,Asia,194.26789669
8/6/2020,6,8,2020,651,3,Kuwait,KW,KWT,4207077,Asia,195.86045133
8/5/2020,5,8,2020,475,4,Kuwait,KW,KWT,4207077,Asia,198.23739855
8/4/2020,4,8,2020,388,4,Kuwait,KW,KWT,4207077,Asia,202.89621512
8/3/2020,3,8,2020,463,4,Kuwait,KW,KWT,4207077,Asia,206.96079487
8/2/2020,2,8,2020,491,6,Kuwait,KW,KWT,4207077,Asia,203.08637089
8/1/2020,1,8,2020,428,2,Kuwait,KW,KWT,4207077,Asia,207.65010957
7/31/2020,31,7,2020,626,1,Kuwait,KW,KWT,4207077,Asia,210.6212936
7/30/2020,30,7,2020,754,2,Kuwait,KW,KWT,4207077,Asia,214.54325652
7/29/2020,29,7,2020,770,4,Kuwait,KW,KWT,4207077,Asia,213.33101343
7/28/2020,28,7,2020,606,5,Kuwait,KW,KWT,4207077,Asia,210.85898832
7/27/2020,27,7,2020,464,4,Kuwait,KW,KWT,4207077,Asia,211.0491441
7/26/2020,26,7,2020,684,4,Kuwait,KW,KWT,4207077,Asia,219.89138777
7/25/2020,25,7,2020,753,4,Kuwait,KW,KWT,4207077,Asia,214.99487649
7/24/2020,24,7,2020,687,4,Kuwait,KW,KWT,4207077,Asia,214.68587335
7/23/2020,23,7,2020,751,5,Kuwait,KW,KWT,4207077,Asia,218.1562163
7/22/2020,22,7,2020,671,4,Kuwait,KW,KWT,4207077,Asia,218.41768049
7/21/2020,21,7,2020,559,0,Kuwait,KW,KWT,4207077,Asia,216.75381744
7/20/2020,20,7,2020,300,1,Kuwait,KW,KWT,4207077,Asia,220.17662144
7/19/2020,19,7,2020,683,3,Kuwait,KW,KWT,4207077,Asia,228.21070306
7/18/2020,18,7,2020,553,2,Kuwait,KW,KWT,4207077,Asia,226.9746905
7/17/2020,17,7,2020,791,3,Kuwait,KW,KWT,4207077,Asia,233.15475329
7/16/2020,16,7,2020,703,3,Kuwait,KW,KWT,4207077,Asia,236.19724574
7/15/2020,15,7,2020,666,3,Kuwait,KW,KWT,4207077,Asia,237.19556357
7/14/2020,14,7,2020,614,3,Kuwait,KW,KWT,4207077,Asia,237.31441093
7/13/2020,13,7,2020,836,4,Kuwait,KW,KWT,4207077,Asia,236.55378782
7/12/2020,12,7,2020,478,3,Kuwait,KW,KWT,4207077,Asia,229.77948823
7/11/2020,11,7,2020,740,1,Kuwait,KW,KWT,4207077,Asia,234.7710774
7/10/2020,10,7,2020,833,3,Kuwait,KW,KWT,4207077,Asia,238.93073504
7/9/2020,9,7,2020,762,2,Kuwait,KW,KWT,4207077,Asia,240.73721494
7/8/2020,8,7,2020,601,4,Kuwait,KW,KWT,4207077,Asia,242.7338506
7/7/2020,7,7,2020,703,5,Kuwait,KW,KWT,4207077,Asia,246.08534619
7/6/2020,6,7,2020,638,3,Kuwait,KW,KWT,4207077,Asia,244.61163891
7/5/2020,5,7,2020,631,5,Kuwait,KW,KWT,4207077,Asia,241.4502991
7/4/2020,4,7,2020,813,1,Kuwait,KW,KWT,4207077,Asia,237.55210565
7/3/2020,3,7,2020,919,1,Kuwait,KW,KWT,4207077,Asia,232.58428595
7/2/2020,2,7,2020,745,4,Kuwait,KW,KWT,4207077,Asia,223.59942544
7/1/2020,1,7,2020,671,4,Kuwait,KW,KWT,4207077,Asia,219.55861516
6/30/2020,30,6,2020,582,2,Kuwait,KW,KWT,4207077,Asia,216.13581116
6/29/2020,29,6,2020,551,4,Kuwait,KW,KWT,4207077,Asia,214.44817863
6/28/2020,28,6,2020,688,3,Kuwait,KW,KWT,4207077,Asia,212.14253982
6/27/2020,27,6,2020,915,2,Kuwait,KW,KWT,4207077,Asia,208.00665165
6/26/2020,26,6,2020,909,2,Kuwait,KW,KWT,4207077,Asia,198.61771011
6/25/2020,25,6,2020,846,3,Kuwait,KW,KWT,4207077,Asia,191.48686844
6/24/2020,24,6,2020,742,4,Kuwait,KW,KWT,4207077,Asia,187.61244446
6/23/2020,23,6,2020,641,4,Kuwait,KW,KWT,4207077,Asia,184.95026357
6/22/2020,22,6,2020,505,7,Kuwait,KW,KWT,4207077,Asia,185.44942249
6/21/2020,21,6,2020,467,6,Kuwait,KW,KWT,4207077,Asia,190.4885506
6/20/2020,20,6,2020,604,5,Kuwait,KW,KWT,4207077,Asia,190.96394005
6/19/2020,19,6,2020,541,2,Kuwait,KW,KWT,4207077,Asia,193.79250724
6/18/2020,18,6,2020,575,3,Kuwait,KW,KWT,4207077,Asia,194.29166616
6/17/2020,17,6,2020,527,5,Kuwait,KW,KWT,4207077,Asia,197.50054492
6/16/2020,16,6,2020,511,2,Kuwait,KW,KWT,4207077,Asia,206.05755492
6/15/2020,15,6,2020,454,7,Kuwait,KW,KWT,4207077,Asia,211.00160515
6/14/2020,14,6,2020,514,4,Kuwait,KW,KWT,4207077,Asia,220.43808564
6/13/2020,13,6,2020,520,6,Kuwait,KW,KWT,4207077,Asia,232.18020493
6/12/2020,12,6,2020,609,4,Kuwait,KW,KWT,4207077,Asia,245.30095361
6/11/2020,11,6,2020,683,2,Kuwait,KW,KWT,4207077,Asia,250.91054906
6/10/2020,10,6,2020,630,4,Kuwait,KW,KWT,4207077,Asia,251.12447431
6/9/2020,9,6,2020,662,5,Kuwait,KW,KWT,4207077,Asia,250.60154592
6/8/2020,8,6,2020,717,10,Kuwait,KW,KWT,4207077,Asia,250.67285434
6/7/2020,7,6,2020,487,10,Kuwait,KW,KWT,4207077,Asia,253.54896048
6/6/2020,6,6,2020,723,8,Kuwait,KW,KWT,4207077,Asia,263.36575252
6/5/2020,5,6,2020,562,6,Kuwait,KW,KWT,4207077,Asia,268.88027008
6/4/2020,4,6,2020,710,4,Kuwait,KW,KWT,4207077,Asia,280.26584729
6/3/2020,3,6,2020,887,6,Kuwait,KW,KWT,4207077,Asia,282.50017768
6/2/2020,2,6,2020,719,8,Kuwait,KW,KWT,4207077,Asia,286.92129952
6/1/2020,1,6,2020,851,7,Kuwait,KW,KWT,4207077,Asia,289.82117513
5/31/2020,31,5,2020,1008,11,Kuwait,KW,KWT,4207077,Asia,294.50376116
5/30/2020,30,5,2020,1072,9,Kuwait,KW,KWT,4207077,Asia,292.93497599
5/29/2020,29,5,2020,845,10,Kuwait,KW,KWT,4207077,Asia,288.49008468
5/28/2020,28,5,2020,692,3,Kuwait,KW,KWT,4207077,Asia,290.91457085
5/27/2020,27,5,2020,608,7,Kuwait,KW,KWT,4207077,Asia,292.31696972
5/26/2020,26,5,2020,665,9,Kuwait,KW,KWT,4207077,Asia,301.42067759
5/25/2020,25,5,2020,838,8,Kuwait,KW,KWT,4207077,Asia,299.82812295
5/24/2020,24,5,2020,900,10,Kuwait,KW,KWT,4207077,Asia,305.22379315
5/23/2020,23,5,2020,955,9,Kuwait,KW,KWT,4207077,Asia,293.69559911
5/22/2020,22,5,2020,1041,5,Kuwait,KW,KWT,4207077,Asia,286.23198482
5/21/2020,21,5,2020,804,3,Kuwait,KW,KWT,4207077,Asia,268.09587749
5/20/2020,20,5,2020,1073,3,Kuwait,KW,KWT,4207077,Asia,260.51341585
5/19/2020,19,5,2020,841,6,Kuwait,KW,KWT,4207077,Asia,247.51151453
5/18/2020,18,5,2020,1048,5,Kuwait,KW,KWT,4207077,Asia,234.53338268
5/17/2020,17,5,2020,942,11,Kuwait,KW,KWT,4207077,Asia,218.27506366
5/16/2020,16,5,2020,885,8,Kuwait,KW,KWT,4207077,Asia,201.63643309
5/15/2020,15,5,2020,947,6,Kuwait,KW,KWT,4207077,Asia,188.99107385
5/14/2020,14,5,2020,751,7,Kuwait,KW,KWT,4207077,Asia,173.23191375
5/13/2020,13,5,2020,991,10,Kuwait,KW,KWT,4207077,Asia,162.51188176
5/12/2020,12,5,2020,598,7,Kuwait,KW,KWT,4207077,Asia,142.56929455
5/11/2020,11,5,2020,1065,9,Kuwait,KW,KWT,4207077,Asia,133.41804773
5/10/2020,10,5,2020,415,2,Kuwait,KW,KWT,4207077,Asia,112.45337321
5/9/2020,9,5,2020,641,3,Kuwait,KW,KWT,4207077,Asia,109.19695551
5/8/2020,8,5,2020,278,2,Kuwait,KW,KWT,4207077,Asia,99.07116033
5/7/2020,7,5,2020,485,2,Kuwait,KW,KWT,4207077,Asia,96.05243736
5/6/2020,6,5,2020,526,0,Kuwait,KW,KWT,4207077,Asia,88.51751465
5/5/2020,5,5,2020,295,2,Kuwait,KW,KWT,4207077,Asia,78.03517739
5/4/2020,4,5,2020,364,5,Kuwait,KW,KWT,4207077,Asia,72.92474086
5/3/2020,3,5,2020,242,3,Kuwait,KW,KWT,4207077,Asia,68.14707694
5/2/2020,2,5,2020,353,4,Kuwait,KW,KWT,4207077,Asia,64.62919504
5/1/2020,1,5,2020,284,2,Kuwait,KW,KWT,4207077,Asia,59.42368062
4/30/2020,30,4,2020,300,1,Kuwait,KW,KWT,4207077,Asia,55.5017177
4/29/2020,29,4,2020,152,1,Kuwait,KW,KWT,4207077,Asia,49.55934964
4/28/2020,28,4,2020,213,2,Kuwait,KW,KWT,4207077,Asia,47.25371083
4/27/2020,27,4,2020,183,1,Kuwait,KW,KWT,4207077,Asia,43.75959841
4/26/2020,26,4,2020,278,4,Kuwait,KW,KWT,4207077,Asia,41.31134277
4/25/2020,25,4,2020,215,1,Kuwait,KW,KWT,4207077,Asia,38.53031452
4/24/2020,24,4,2020,151,1,Kuwait,KW,KWT,4207077,Asia,35.39274418
4/23/2020,23,4,2020,168,2,Kuwait,KW,KWT,4207077,Asia,33.11087484
4/22/2020,22,4,2020,85,2,Kuwait,KW,KWT,4207077,Asia,31.7797844
4/21/2020,21,4,2020,80,2,Kuwait,KW,KWT,4207077,Asia,31.61339809
4/20/2020,20,4,2020,163,1,Kuwait,KW,KWT,4207077,Asia,32.30271279
4/19/2020,19,4,2020,94,1,Kuwait,KW,KWT,4207077,Asia,30.25853817
4/18/2020,18,4,2020,134,2,Kuwait,KW,KWT,4207077,Asia,31.28062548
4/17/2020,17,4,2020,119,0,Kuwait,KW,KWT,4207077,Asia,28.0955162
4/16/2020,16,4,2020,50,0,Kuwait,KW,KWT,4207077,Asia,25.86118581
4/15/2020,15,4,2020,55,1,Kuwait,KW,KWT,4207077,Asia,25.33825742
4/14/2020,14,4,2020,66,1,Kuwait,KW,KWT,4207077,Asia,24.57763431
4/13/2020,13,4,2020,80,0,Kuwait,KW,KWT,4207077,Asia,23.27031333
4/12/2020,12,4,2020,161,0,Kuwait,KW,KWT,4207077,Asia,21.844145
4/11/2020,11,4,2020,83,0,Kuwait,KW,KWT,4207077,Asia,18.25495469
4/10/2020,10,4,2020,55,0,Kuwait,KW,KWT,4207077,Asia,16.68616952
4/9/2020,9,4,2020,112,0,Kuwait,KW,KWT,4207077,Asia,15.68785168
4/8/2020,8,4,2020,78,0,Kuwait,KW,KWT,4207077,Asia,13.12074868
4/7/2020,7,4,2020,109,0,Kuwait,KW,KWT,4207077,Asia,11.31426879
4/6/2020,6,4,2020,77,0,Kuwait,KW,KWT,4207077,Asia,8.74716579
4/5/2020,5,4,2020,137,1,Kuwait,KW,KWT,4207077,Asia,7.20215009
4/4/2020,4,4,2020,0,0,Kuwait,KW,KWT,4207077,Asia,4.34981342
4/3/2020,3,4,2020,25,0,Kuwait,KW,KWT,4207077,Asia,4.61127762
4/2/2020,2,4,2020,28,0,Kuwait,KW,KWT,4207077,Asia,4.15965764
4/1/2020,1,4,2020,23,0,Kuwait,KW,KWT,4207077,Asia,3.77934609
3/31/2020,31,3,2020,11,0,Kuwait,KW,KWT,4207077,Asia,3.39903453
3/30/2020,30,3,2020,20,0,Kuwait,KW,KWT,4207077,Asia,3.39903453
3/29/2020,29,3,2020,10,0,Kuwait,KW,KWT,4207077,Asia,3.11380086
3/28/2020,28,3,2020,17,0,Kuwait,KW,KWT,4207077,Asia,2.97118403
3/27/2020,27,3,2020,13,0,Kuwait,KW,KWT,4207077,Asia,3.04249245
3/26/2020,26,3,2020,4,0,Kuwait,KW,KWT,4207077,Asia,2.92364509
3/25/2020,25,3,2020,2,0,Kuwait,KW,KWT,4207077,Asia,2.89987561
3/24/2020,24,3,2020,1,0,Kuwait,KW,KWT,4207077,Asia,2.94741456
3/23/2020,23,3,2020,12,0,Kuwait,KW,KWT,4207077,Asia,2.94741456
3/22/2020,22,3,2020,17,0,Kuwait,KW,KWT,4207077,Asia,2.73348931
3/21/2020,21,3,2020,11,0,Kuwait,KW,KWT,4207077,Asia,2.4007167
3/20/2020,20,3,2020,6,0,Kuwait,KW,KWT,4207077,Asia,2.18679145
3/19/2020,19,3,2020,12,0,Kuwait,KW,KWT,4207077,Asia,2.28186934
3/18/2020,18,3,2020,7,0,Kuwait,KW,KWT,4207077,Asia,2.02040514
3/17/2020,17,3,2020,11,0,Kuwait,KW,KWT,4207077,Asia,1.85401884
3/16/2020,16,3,2020,8,0,Kuwait,KW,KWT,4207077,Asia,1.64009359
3/15/2020,15,3,2020,4,0,Kuwait,KW,KWT,4207077,Asia,1.85401884
3/14/2020,14,3,2020,20,0,Kuwait,KW,KWT,4207077,Asia,2.11548303
3/13/2020,13,3,2020,8,0,Kuwait,KW,KWT,4207077,Asia,1.78271042
3/12/2020,12,3,2020,3,0,Kuwait,KW,KWT,4207077,Asia,1.64009359
3/11/2020,11,3,2020,4,0,Kuwait,KW,KWT,4207077,Asia,1.64009359
3/10/2020,10,3,2020,1,0,Kuwait,KW,KWT,4207077,Asia,1.5450157
3/9/2020,9,3,2020,3,0,Kuwait,KW,KWT,4207077,Asia,1.52124622
3/8/2020,8,3,2020,3,0,Kuwait,KW,KWT,4207077,Asia,1.44993781
3/6/2020,6,3,2020,2,0,Kuwait,KW,KWT,4207077,Asia,1.37862939
3/3/2020,3,3,2020,10,0,Kuwait,KW,KWT,4207077,Asia,1.33109045
3/2/2020,2,3,2020,1,0,Kuwait,KW,KWT,4207077,Asia,1.09339572
3/1/2020,1,3,2020,0,0,Kuwait,KW,KWT,4207077,Asia,1.06962625
2/29/2020,29,2,2020,2,0,Kuwait,KW,KWT,4207077,Asia,1.06962625
2/28/2020,28,2,2020,17,0,Kuwait,KW,KWT,4207077,Asia,1.02208731
2/27/2020,27,2,2020,15,0,Kuwait,KW,KWT,4207077,Asia,0.61800628
2/26/2020,26,2,2020,6,0,Kuwait,KW,KWT,4207077,Asia,0.26146419
2/25/2020,25,2,2020,2,0,Kuwait,KW,KWT,4207077,Asia,0.11884736
2/24/2020,24,2,2020,3,0,Kuwait,KW,KWT,4207077,Asia,0.07130842
2/23/2020,23,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/22/2020,22,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/21/2020,21,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/20/2020,20,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/19/2020,19,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/18/2020,18,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/17/2020,17,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/16/2020,16,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/15/2020,15,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/14/2020,14,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/13/2020,13,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/12/2020,12,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/11/2020,11,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/10/2020,10,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/9/2020,9,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/8/2020,8,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/7/2020,7,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/6/2020,6,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/5/2020,5,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/4/2020,4,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/3/2020,3,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/2/2020,2,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
2/1/2020,1,2,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/31/2020,31,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/30/2020,30,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/29/2020,29,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/28/2020,28,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/27/2020,27,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/26/2020,26,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/25/2020,25,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/24/2020,24,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/23/2020,23,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/22/2020,22,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/21/2020,21,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/20/2020,20,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/19/2020,19,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/18/2020,18,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/17/2020,17,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/16/2020,16,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/15/2020,15,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/14/2020,14,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/13/2020,13,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,0
1/12/2020,12,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
1/11/2020,11,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
1/10/2020,10,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
1/9/2020,9,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
1/8/2020,8,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
1/7/2020,7,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
1/6/2020,6,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
1/5/2020,5,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
1/4/2020,4,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
1/3/2020,3,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
1/2/2020,2,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
1/1/2020,1,1,2020,0,0,Kuwait,KW,KWT,4207077,Asia,
12/31/2019,31,12,2019,0,0,Kuwait,KW,KWT,4207077,Asia,
12/14/2020,14,12,2020,318,5,Kyrgyzstan,KG,KGZ,6415851,Asia,75.85899361
12/13/2020,13,12,2020,297,0,Kyrgyzstan,KG,KGZ,6415851,Asia,76.82535021
12/12/2020,12,12,2020,341,0,Kyrgyzstan,KG,KGZ,6415851,Asia,79.30358732
12/11/2020,11,12,2020,327,1,Kyrgyzstan,KG,KGZ,6415851,Asia,80.58167186
12/10/2020,10,12,2020,379,3,Kyrgyzstan,KG,KGZ,6415851,Asia,81.36099171
12/9/2020,9,12,2020,322,2,Kyrgyzstan,KG,KGZ,6415851,Asia,82.10913876
12/8/2020,8,12,2020,295,4,Kyrgyzstan,KG,KGZ,6415851,Asia,82.98197698
12/7/2020,7,12,2020,422,2,Kyrgyzstan,KG,KGZ,6415851,Asia,85.8810468
12/6/2020,6,12,2020,199,5,Kyrgyzstan,KG,KGZ,6415851,Asia,84.04185197
12/5/2020,5,12,2020,401,5,Kyrgyzstan,KG,KGZ,6415851,Asia,87.67348244
12/4/2020,4,12,2020,440,4,Kyrgyzstan,KG,KGZ,6415851,Asia,88.3904567
12/3/2020,3,12,2020,420,4,Kyrgyzstan,KG,KGZ,6415851,Asia,87.54879127
12/2/2020,2,12,2020,335,2,Kyrgyzstan,KG,KGZ,6415851,Asia,87.57996406
12/1/2020,1,12,2020,371,4,Kyrgyzstan,KG,KGZ,6415851,Asia,88.98273978
11/30/2020,30,11,2020,380,5,Kyrgyzstan,KG,KGZ,6415851,Asia,90.77517542
11/29/2020,29,11,2020,456,4,Kyrgyzstan,KG,KGZ,6415851,Asia,92.31822871
11/28/2020,28,11,2020,423,6,Kyrgyzstan,KG,KGZ,6415851,Asia,93.79893642
11/27/2020,27,11,2020,377,5,Kyrgyzstan,KG,KGZ,6415851,Asia,94.98350258
11/26/2020,26,11,2020,427,6,Kyrgyzstan,KG,KGZ,6415851,Asia,97.94491799
11/25/2020,25,11,2020,378,4,Kyrgyzstan,KG,KGZ,6415851,Asia,99.50355767
11/24/2020,24,11,2020,481,4,Kyrgyzstan,KG,KGZ,6415851,Asia,99.8464584
11/23/2020,23,11,2020,304,6,Kyrgyzstan,KG,KGZ,6415851,Asia,101.23364773
11/22/2020,22,11,2020,432,4,Kyrgyzstan,KG,KGZ,6415851,Asia,105.39521569
11/21/2020,21,11,2020,447,4,Kyrgyzstan,KG,KGZ,6415851,Asia,106.68888663
11/20/2020,20,11,2020,386,6,Kyrgyzstan,KG,KGZ,6415851,Asia,108.38780389
11/19/2020,19,11,2020,422,5,Kyrgyzstan,KG,KGZ,6415851,Asia,109.21388293
11/18/2020,18,11,2020,425,5,Kyrgyzstan,KG,KGZ,6415851,Asia,110.97514578
11/17/2020,17,11,2020,486,4,Kyrgyzstan,KG,KGZ,6415851,Asia,112.06619356
11/16/2020,16,11,2020,479,4,Kyrgyzstan,KG,KGZ,6415851,Asia,110.72576343
11/15/2020,15,11,2020,551,3,Kyrgyzstan,KG,KGZ,6415851,Asia,110.05554836
11/14/2020,14,11,2020,499,1,Kyrgyzstan,KG,KGZ,6415851,Asia,110.27375792
11/13/2020,13,11,2020,567,2,Kyrgyzstan,KG,KGZ,6415851,Asia,110.03996196
11/12/2020,12,11,2020,527,5,Kyrgyzstan,KG,KGZ,6415851,Asia,110.49196747
11/11/2020,11,11,2020,400,3,Kyrgyzstan,KG,KGZ,6415851,Asia,110.41403549
11/10/2020,10,11,2020,570,3,Kyrgyzstan,KG,KGZ,6415851,Asia,112.56495826
11/9/2020,9,11,2020,571,5,Kyrgyzstan,KG,KGZ,6415851,Asia,112.53378546
11/8/2020,8,11,2020,515,5,Kyrgyzstan,KG,KGZ,6415851,Asia,110.18023953
11/7/2020,7,11,2020,556,2,Kyrgyzstan,KG,KGZ,6415851,Asia,111.59860165
11/6/2020,6,11,2020,439,3,Kyrgyzstan,KG,KGZ,6415851,Asia,111.59860165
11/5/2020,5,11,2020,535,4,Kyrgyzstan,KG,KGZ,6415851,Asia,113.8274564
11/4/2020,4,11,2020,495,4,Kyrgyzstan,KG,KGZ,6415851,Asia,114.01449317
11/3/2020,3,11,2020,400,4,Kyrgyzstan,KG,KGZ,6415851,Asia,114.8561586
11/2/2020,2,11,2020,436,5,Kyrgyzstan,KG,KGZ,6415851,Asia,114.60677625
11/1/2020,1,11,2020,565,5,Kyrgyzstan,KG,KGZ,6415851,Asia,123.95861438
10/31/2020,31,10,2020,484,3,Kyrgyzstan,KG,KGZ,6415851,Asia,115.15230014
10/30/2020,30,10,2020,596,3,Kyrgyzstan,KG,KGZ,6415851,Asia,114.93409058
10/29/2020,29,10,2020,522,1,Kyrgyzstan,KG,KGZ,6415851,Asia,112.3623351
10/28/2020,28,10,2020,538,2,Kyrgyzstan,KG,KGZ,6415851,Asia,110.27375792
10/27/2020,27,10,2020,568,2,Kyrgyzstan,KG,KGZ,6415851,Asia,107.03178737
10/26/2020,26,10,2020,420,0,Kyrgyzstan,KG,KGZ,6415851,Asia,108.16959434
10/25/2020,25,10,2020,606,4,Kyrgyzstan,KG,KGZ,6415851,Asia,106.39274509
10/24/2020,24,10,2020,556,4,Kyrgyzstan,KG,KGZ,6415851,Asia,96.94738858
10/23/2020,23,10,2020,582,4,Kyrgyzstan,KG,KGZ,6415851,Asia,93.06637576
10/22/2020,22,10,2020,547,4,Kyrgyzstan,KG,KGZ,6415851,Asia,92.10001916
10/21/2020,21,10,2020,549,5,Kyrgyzstan,KG,KGZ,6415851,Asia,88.21900633
10/20/2020,20,10,2020,384,2,Kyrgyzstan,KG,KGZ,6415851,Asia,79.66207445
10/19/2020,19,10,2020,1036,3,Kyrgyzstan,KG,KGZ,6415851,Asia,76.23306713
10/18/2020,18,10,2020,0,0,Kyrgyzstan,KG,KGZ,6415851,Asia,63.31194412
10/17/2020,17,10,2020,470,5,Kyrgyzstan,KG,KGZ,6415851,Asia,67.11502496
10/16/2020,16,10,2020,431,4,Kyrgyzstan,KG,KGZ,6415851,Asia,61.78447723
10/15/2020,15,10,2020,388,5,Kyrgyzstan,KG,KGZ,6415851,Asia,58.4178155
10/14/2020,14,10,2020,330,2,Kyrgyzstan,KG,KGZ,6415851,Asia,55.05115378
10/13/2020,13,10,2020,641,7,Kyrgyzstan,KG,KGZ,6415851,Asia,52.19884315
